model,pretrained,task_type,benchmark,result_file,timestamp,status
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,imagenetv2,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,mnist,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,objectnet,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,pcam,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,pets,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,renderedsst2,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,resisc45,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,stl10,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,sun397,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,voc2007,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,voc2007_multilabel,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/caltech101,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/cifar10,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/cifar100,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/clevr_closest_object_distance,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/clevr_count_all,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/diabetic_retinopathy,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/dmlab,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/dsprites_label_orientation,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/dsprites_label_x_position,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/dtd,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/eurosat,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/flowers,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/kitti_closest_vehicle_distance,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/pcam,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/pets,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/resisc45,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/smallnorb_label_azimuth,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/smallnorb_label_elevation,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_classification,vtab/svhn,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_retrieval,mscoco_captions,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_retrieval,mscoco_captions2017,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_retrieval,flickr30k,"","",pending
EVA01-g-14,laion400m_s11b_b41k,zeroshot_retrieval,flickr8k,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,caltech101,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,cars,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,cifar10,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,cifar100,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,country211,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,dtd,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,eurosat,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,fer2013,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,fgvc_aircraft,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,flowers,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,food101,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,gtsrb,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,imagenet-a,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,imagenet-r,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,imagenet1k,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,imagenet_sketch,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,imagenetv2,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,mnist,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,objectnet,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,pcam,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,pets,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,renderedsst2,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,resisc45,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,stl10,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,sun397,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,voc2007,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,voc2007_multilabel,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/caltech101,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/cifar10,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/cifar100,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/clevr_closest_object_distance,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/clevr_count_all,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/diabetic_retinopathy,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/dmlab,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/dsprites_label_orientation,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/dsprites_label_x_position,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/dtd,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/eurosat,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/flowers,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/kitti_closest_vehicle_distance,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/pcam,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/pets,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/resisc45,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/smallnorb_label_azimuth,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/smallnorb_label_elevation,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_classification,vtab/svhn,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_retrieval,mscoco_captions,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_retrieval,mscoco_captions2017,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_retrieval,flickr30k,"","",pending
EVA01-g-14-plus,merged2b_s11b_b114k,zeroshot_retrieval,flickr8k,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,caltech101,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,cars,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,cifar10,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,cifar100,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,country211,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,dtd,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,eurosat,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,fer2013,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,fgvc_aircraft,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,flowers,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,food101,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,gtsrb,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,imagenet-a,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,imagenet-r,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,imagenet1k,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,imagenet_sketch,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,imagenetv2,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,mnist,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,objectnet,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,pcam,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,pets,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,renderedsst2,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,resisc45,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,stl10,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,sun397,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,voc2007,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,voc2007_multilabel,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/caltech101,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/cifar10,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/cifar100,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/clevr_closest_object_distance,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/clevr_count_all,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/diabetic_retinopathy,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/dmlab,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/dsprites_label_orientation,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/dsprites_label_x_position,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/dtd,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/eurosat,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/flowers,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/kitti_closest_vehicle_distance,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/pcam,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/pets,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/resisc45,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/smallnorb_label_azimuth,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/smallnorb_label_elevation,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_classification,vtab/svhn,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_retrieval,mscoco_captions,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_retrieval,mscoco_captions2017,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_retrieval,flickr30k,"","",pending
EVA02-B-16,merged2b_s8b_b131k,zeroshot_retrieval,flickr8k,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,caltech101,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,cars,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,cifar10,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,cifar100,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,country211,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,dtd,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,eurosat,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,fer2013,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,fgvc_aircraft,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,flowers,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,food101,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,gtsrb,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,imagenet-a,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,imagenet-r,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,imagenet1k,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,imagenet_sketch,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,imagenetv2,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,mnist,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,objectnet,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,pcam,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,pets,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,renderedsst2,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,resisc45,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,stl10,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,sun397,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,voc2007,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,voc2007_multilabel,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/caltech101,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/cifar10,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/cifar100,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/clevr_closest_object_distance,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/clevr_count_all,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/diabetic_retinopathy,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/dmlab,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/dsprites_label_orientation,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/dsprites_label_x_position,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/dtd,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/eurosat,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/flowers,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/kitti_closest_vehicle_distance,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/pcam,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/pets,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/resisc45,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/smallnorb_label_azimuth,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/smallnorb_label_elevation,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_classification,vtab/svhn,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_retrieval,mscoco_captions,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_retrieval,mscoco_captions2017,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_retrieval,flickr30k,"","",pending
EVA02-L-14,merged2b_s4b_b131k,zeroshot_retrieval,flickr8k,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,caltech101,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,cars,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,cifar10,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,cifar100,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,country211,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,dtd,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,eurosat,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,fer2013,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,fgvc_aircraft,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,flowers,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,food101,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,gtsrb,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,imagenet-a,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,imagenet-r,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,imagenet1k,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,imagenet_sketch,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,imagenetv2,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,mnist,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,objectnet,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,pcam,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,pets,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,renderedsst2,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,resisc45,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,stl10,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,sun397,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,voc2007,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,voc2007_multilabel,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/caltech101,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/cifar10,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/cifar100,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/clevr_closest_object_distance,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/clevr_count_all,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/diabetic_retinopathy,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/dmlab,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/dsprites_label_orientation,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/dsprites_label_x_position,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/dtd,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/eurosat,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/flowers,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/kitti_closest_vehicle_distance,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/pcam,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/pets,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/resisc45,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/smallnorb_label_azimuth,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/smallnorb_label_elevation,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_classification,vtab/svhn,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_retrieval,mscoco_captions,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_retrieval,mscoco_captions2017,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_retrieval,flickr30k,"","",pending
EVA02-L-14-336,merged2b_s6b_b61k,zeroshot_retrieval,flickr8k,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,caltech101,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,cars,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,cifar10,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,cifar100,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,country211,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,dtd,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,eurosat,"","",pending
EVA02-E-14,laion2b_s4b_b115k,zeroshot_classification,fer2013,"","",pending
